unit,pam_text,fil_text,emb_cosine,token_jaccard,char3_cosine,length_ratio,mutual_best,blended_score,reviewer_verdict,reviewer_notes
Utt_News.txt,Ala yang capakibatan caring bictima ding pekeng dollar ing Banco Central ning Filipinas,Walang pananagutan sa mga biktima ng pekeng dolyar ang Bangko Sentral ng Pilipinas,0.6615,0.0417,0.4701,1.0,True,0.6022,Review,"Partial dictionary match, manual review needed"
Utt_Essay.txt,"Ating aduang pabula, metung king Japon at ing metung naman king Filipinas.","May dalawang pabula, isa'y sa Hapon at ang isa nama'y sa Pilipinas.",0.6395,0.1053,0.4737,1.0,True,0.6021,Review,"Partial dictionary match, manual review needed"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"King sugestion ning paring Castila a minanga king sican at ticdi ning pungul, pepalagyuan deng Bernardo Carpio ding cayang pengari.","Sa suhestiyon ng kastilang pari na humanga sa lakas at kisig ng sanggol, siya ay pinangalanang Bernardo Carpio ng kanyang mga magulang.",0.6663,0.0882,0.4363,0.9091,True,0.602,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Talacad at mangadi.,Tumayo at manalangin.,0.6262,0.2,0.3504,1.0,True,0.6008,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Mengan na ca wari?,May baon ka ba?,0.7504,0.0,0.0,1.0,True,0.6003,Review,"Partial dictionary match, manual review needed"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Caibat ning cuentu nang Donia Teodora, kitnan ne I Jose.",Tinuruan si Jose ni Donya Teodora na bumasa sa wikang Kastila.,0.6777,0.1053,0.3136,0.9091,True,0.6,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Sinagacgac yang masican I Amomongo.,Tumawa nang malakas si Amomongo.,0.6368,0.1111,0.4548,1.0,True,0.5998,Review,"Low similarity, verify semantics"
Utt_News.txt,Sinabi nang Baterina a mayari ya ing proyecto king banuang aduang libo at walu asaupan la ding ortelanu king anam a balen ning mumunang distritu ning lalawigan.,Sinabi ni Baterina na matatapos ang proyekto sa taong dalawang libo at walo na matutulungan ang mga magsasaka sa anim na bayan sa unang distrito ng lalawigan.,0.624,0.122,0.5041,1.0,True,0.5992,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang king Malacanang, e ya makaapectu ing politica king pamipaunlad ning economia","Ayon sa Malakanyang, hindi makakaapekto ang pulitika sa pag-unlad ng ekonomiya",0.697,0.0,0.3803,0.9167,True,0.5979,Review,"Low similarity, verify semantics"
Utt_News.txt,"Ngeni, babie ya ing industria ning papacbung apat a ralang milyong pesus penakitan king capamalan.","Sa ngayon, nagbibigay ang industriya ng paputok ng apat na raang milyong pisong kita sa pamahalaan.",0.6554,0.0741,0.4607,0.9375,True,0.5978,Review,"Low similarity, verify semantics"
Utt_News.txt,Ning Agosto banuang metung a libu siam a ralan at siam apulu’t pitu,"Ng Agosto taong isang libo, siyam na raan at siyamnapu't pito.",0.6533,0.1429,0.4211,0.8462,True,0.5973,Review,"Low similarity, verify semantics"
Utt_News.txt,Binabang walung porciento ing interes ding utang ning gobierno,Bumaba ng walong porsyento ang interes sa mga utang ng gobyerno,0.6446,0.1176,0.5458,0.8182,True,0.5967,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Banuang libu walung dalan siam a pulu’t lima ini ing pasibayu lang mipulung ding calalakyan king cueva ning Pamitinan at carin, king dangalan nang Bernardo Carpio, geua de ing mumunang gulisac ning himagsican laban caring Castila.","Taung eighteen ninety five nang muling magpulong ang mga kalalakihan sa yungib ng Pamitinan at duon, sa karangalan ni Bernardo Carpio, ay ginawa nila ang unang sigaw ng himagsikan laban sa mga Kastila.",0.6487,0.1071,0.4411,0.9167,True,0.5964,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Dacal a salamat.,Maraming salamat.,0.6343,0.25,0.4851,0.6667,True,0.5957,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Inyang panaun a ing Filipinas sasacupan de pa ding Castila ating miyasawang manuknangan king cabitisan ning bunduc ning San Mateo, Rizal","Nuong panahon nang ang Pilipinas ay nasasakop pa ng mga Kastila ay mayruong mag-asawang naninirahan sa paanan ng bundok ng San Mateo, Rizal.",0.6409,0.1081,0.4579,0.913,True,0.5933,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Inutusan nong Amomongo ding catyang cayabe a pumila.,Inutusan ni Amomongo ang kanyang mga kasama na humanay.,0.6452,0.1333,0.4046,0.8889,True,0.5931,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"“Inda co” ing pagmalun ning matsing, “maluat neng mete! At ing keca, Binibining Pau?”","""Naku"", ang himutok ng matsing, ""matagal nang patay! At ang iyo, Binibining Pagong?""",0.6478,0.1364,0.3358,0.9286,True,0.5924,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Agad deng inanyayan I Bernardo king metung a pamipulung ban canu maramdam ing caraingan ding Filipino.,Agad nilang inanyayahan si Bernardo sa isang pagpupulong upang diumano ay dinggin ang karaingan ng mga Pilipino.,0.6501,0.0645,0.4455,0.9412,True,0.5916,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"E mi balu nung iti atin yang aliuang calupa king capuluan ning Malaya, king Sumatra o Java.","Hindi naming malaman kung ito ay may iba pang kahawig sa Kapuluan ng Malaya, sa Sumatra o sa Haba.",0.6509,0.1,0.4128,0.8947,True,0.5913,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"“Ati ca pala keni, amak a pau,” ing sabi na.","""Narito ka pala, hamak na pagong"", ang sabi niya.",0.6227,0.1875,0.3826,0.9,True,0.5894,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang cang PGMA, maragul ing asaup ning BPOS king pangaracal ning obra","Ayon kay PGMA, malaki ang naitulong ng BPOs sa pagdami ng trabaho",0.6551,0.1,0.2588,1.0,True,0.5889,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Atin cu pung asthma,May asthma po ako,0.6273,0.1429,0.3338,1.0,True,0.5884,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang cang PGMA, matupad na ing pamamie obra caring Filipino","Ayon kay PGMA, matutupad na ang pagbibigay ng mga trabaho sa mga Pilipino",0.6637,0.1,0.4291,0.7692,True,0.588,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"""Ha, ha"", nganing matsing. ""Macanian pala, ne! Tatacut cang malumud! Ilumud daca ngeni.""","""Ha, ha"", ang tawa ng matsing.",0.6911,0.1333,0.4932,0.4615,True,0.5868,Review,"Low similarity, verify semantics"
Utt_News.txt,Pepalino na ning presidenti a bisa yang gauang obrang mangaragul a sueldo king Ilocos Norte ban e la manaliuang bansa ding Filipino ban manakitan lamung maragul,Ipinaliwanag ng pangulo na ibig niyang lumikha ng trabahong malaki ang suweldo sa Ilocos Norte upang hindi na mangibang bansa ang mga Pilipino para kumita lamang nang malaki.,0.6425,0.0909,0.4004,0.9286,True,0.5866,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"""Ati ca pala keni, amac a pau,"" ing sabi na.","""Narito ka pala, hamak na pagong"", ang sabi niya.",0.6246,0.1875,0.3376,0.9,True,0.586,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"“Makiramdam ca cacu Jose, ing sabi na. Atin cung icuentu keca.”","Makinig ka sa akin, Jose, ang sabi niya.",0.6799,0.1176,0.3157,0.7273,True,0.5857,Review,"Low similarity, verify semantics"
Utt_News.txt,Mangat ing economia king banuang aduang libu at apulu agpang kang Teves,Aangat ang ekonomiya sa taong dalawang libo at sampu ayon kay Teves,0.636,0.0909,0.3531,1.0,True,0.5851,Review,"Low similarity, verify semantics"
Utt_News.txt,Atiyu king apat apulu’t walung pesus at siam a pulu’t limang centimus na ing libayan ning pesus laban king dollar,Nasa apatnapu't walong piso at siyamnapu't limang sentimo na ang palitan ng piso laban sa dolyar,0.6334,0.1667,0.4055,0.8,True,0.5839,Review,"Low similarity, verify semantics"
Utt_News.txt,Manganib a magisan ing produccion ning ngungut king bansa,Nanganganib na maubos ang produksyon ng niyog sa bansa,0.6204,0.0588,0.4902,1.0,True,0.5831,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Icabit ing cuaderno king lamesa at marcan cu la.,Ilagay ang notebook sa table at mamarkahan ko.,0.6894,0.0625,0.1778,0.8889,True,0.5828,Review,"Low similarity, verify semantics"
Utt_News.txt,Maigit labing aduang bilyong pesus ing acolecta ning capamalan ibat king E-VAT manibat Noviembre ning milabas a banua,Mahigit labindalawang bilyong piso ang nakolekta ng pamahalaan mula sa E-VAT mula Nobyembre ng nakaraang taon,0.6381,0.1,0.4069,0.8889,True,0.5824,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"“Ha, ha”, nganing matsing. “Macanian pala, ne! Tatacut cang malumud! Lunuran daca ngeni.”","""Ha, ha"", ang tawa ng matsing.",0.7023,0.1333,0.3785,0.4615,True,0.582,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Nanu wari ing mabisang panulu ken?,Ano ba ang mabisang gamot diyan?,0.6346,0.0909,0.3283,1.0,True,0.5818,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,"Nung nanu ya ing pun, ya ing bunga.","Kung ano ang puno, siya ang bunga.",0.6366,0.0909,0.4364,0.875,True,0.5813,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Atiu caninu ing susi ning bale?,Nakanino ang susi ng bahay?,0.6403,0.1,0.4077,0.8333,True,0.5783,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,"Dinatang ya nandin, ne?","Dumating siya kanina, ano?",0.6879,0.0,0.1254,1.0,True,0.5753,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Magcanta ta pa mu.,Huwag ngang tayo ng tayo.,0.7327,0.0,0.0556,0.8,True,0.5752,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Dacal a salamat hu.,Maraming salamat ho.,0.6257,0.1667,0.4104,0.75,True,0.5748,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi pu Doc,Magandang gabi po Dok,0.7168,0.0,0.1464,0.8,True,0.5747,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Munta ca wari king Menila, o king Baguiu?","Pupunta ka ba sa Maynila, o sa Baguio?",0.6209,0.0769,0.3665,1.0,True,0.5746,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Obat pu misan ating plema ing cucu cu?,Ano po ang gamot sa singaw ng bata?,0.6929,0.0,0.0883,1.0,True,0.5746,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Ipagpaumahin yu pu.,Makikisuyo po.,0.7545,0.0,0.0,0.6667,True,0.5694,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Mayap a bengi.,Magandang gabi.,0.7248,0.0,0.138,0.6667,True,0.5654,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"""Inda co"" ing pagmalun ning matsing, ""maluat neng mete! At ing keca, Binibining Pau?""","""Naku"", ang himutok ng matsing, ""matagal nang patay! At ang iyo, Bb. Pagong?""",0.6202,0.087,0.3111,0.9286,True,0.5635,Review,"Low similarity, verify semantics"
Utt_News.txt,Dapot macananu nung e mig-click ing liban a negocio?,Pero paano kung hindi nag-click ang pinasok na negosyo?,0.6297,0.0526,0.25,1.0,True,0.5634,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Bawal mamuat mababayat,Bawal magbuhat ng mga mabibigat,0.6431,0.1429,0.3834,0.6,True,0.5628,Review,"Low similarity, verify semantics"
Utt_News.txt,Iti ing calabing aduang bulang mitutuki a maigit king metung bilyong dollar ing pedala ding OFWs a daralan caring banco,Ito na ang ikalabindalawang buwan na magkakasunod na mahigit sa isang bilyong dolyar ang padala ng mga OFWs na dumadaan sa mga bangko.,0.627,0.0606,0.3659,0.8696,True,0.5619,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi Doc,Magandang hapon Dok,0.709,0.0,0.1113,0.75,True,0.5615,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Mayap a bengi pu.,Magandang gabi ho.,0.7165,0.0,0.0572,0.75,True,0.5606,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Basan ye ing cuento.,Basahin ninyo ang kuwento.,0.623,0.0,0.3508,1.0,True,0.5589,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Pilang banua na co hu?,Magkano po ito?,0.7461,0.0,0.0,0.6,True,0.5576,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"E ya mengan, ne?","Kumain ka, ano?",0.7192,0.0,0.0,0.75,True,0.5565,Review,"Low similarity, verify semantics"
Utt_News.txt,Bagiang binaui ing pesus contra king dollar,Bahagyang bumawi ang piso kontra sa dolyar,0.6256,0.0,0.3,1.0,True,0.5554,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Tigtig ya wari?,Guro ba siya?,0.6696,0.0,0.0,1.0,True,0.5518,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Pilang aldo neng lalagnat?,Gaano katagal na siyang nilalagnat?,0.6304,0.0,0.3719,0.8,True,0.5454,Review,"Low similarity, verify semantics"
Iso_MinPairs.txt,apu (n. grandmother) -- apu (n. grandchild),mama-mamà (mother-elderly man),0.7259,0.0,0.1358,0.4286,True,0.542,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Tigtig ya, e wari?","May sakít ka, hindi ba?",0.6778,0.0,0.0506,0.8,True,0.5417,Review,"Low similarity, verify semantics"
Utt_News.txt,Balaus ya pamaglagu ing alaga ning pesus laban king dollar,Pumalo sa pinakamataas na halaga ang piso kontra dolyar,0.6296,0.0,0.2096,0.9,True,0.5387,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Magdala cong pane lapis at papil.,Magdala kayo palagi ng lapis at papel?,0.4762,0.3,0.5688,0.8571,True,0.5383,Review,"Low similarity, verify semantics"
Iso_MinPairs.txt,masakit (adj. difficult) -- masakit (adj. painful),hirap-hiráp (hardship-struggling),0.7649,0.0,0.0,0.2857,True,0.5375,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Pacencia na,Pasensya na,0.4731,0.3333,0.3636,1.0,True,0.5369,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,"Atiu king Dios ing lunus, atiu king tau ing gaua.","Nasa Diyos ang awà, nasa tao ang gawâ.",0.6467,0.0,0.1822,0.8,True,0.5363,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Cuanan ing libru.,Lagyan ng cover ang aklat.,0.6914,0.0,0.097,0.6,True,0.5345,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Mengatacutan la at mibalic king capatagan a e de man ikit i Bernardo.,Subali't sila ay may nakahandang bitag kay Bernardo.,0.6389,0.0476,0.2785,0.6154,True,0.5322,Review,"Low similarity, verify semantics"
Utt_News.txt,E dapat micarugan ing memaleng Filipino king pangaina ning pesus contra dollar,Nangangamba ang Phil-export sa paglakas ng piso kontra dolyar,0.6349,0.0,0.2362,0.75,True,0.5296,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,"Nung ating tenam, ating pupulan.","Kapag may isinuksok, may madudukot.",0.6325,0.0,0.0,1.0,True,0.5295,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Ninu ing cayabe mu?,Sa bahay ba?,0.6734,0.0,0.0,0.75,True,0.529,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Ninung e na aintindian?,Sino ang walang takda?,0.6237,0.0,0.0466,1.0,True,0.5289,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Mayap pu.,Ingat kayo.,0.6305,0.0,0.0,1.0,True,0.5283,Review,"Low similarity, verify semantics"
Iso_Kinship.txt,Titu (bapa),kaputol (utol),0.6293,0.0,0.0,1.0,True,0.5276,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Baual mangan.,Kumain ng tahimik.,0.6494,0.0,0.0,0.6667,True,0.5063,Review,"Low similarity, verify semantics"
Iso_MinPairs.txt,dapat (v.do) -- dapat (v. must),kaya-kayâ (able-for that reason),0.625,0.0,0.0375,0.6667,True,0.4954,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Lumaue keni.,Bili na kayo,0.6262,0.0,0.0,0.6667,True,0.4924,Review,"Low similarity, verify semantics"
Iso_MinPairs.txt,"sepu (v. caught) -- sepu (adj. end, extremity)",huli-hulí (caught-late),0.6231,0.1111,0.1332,0.25,True,0.4844,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Maligayang bati pu.,Maligayang bati.,0.9733,0.6667,0.803,0.6667,False,0.8643,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati pu.,Maligayang bati ho.,0.953,0.5,0.7895,1.0,False,0.8507,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati hu.,Maligayang bati ho.,0.9134,0.5,0.8421,1.0,False,0.8322,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati hu.,Maligayang bati.,0.9071,0.6667,0.803,0.6667,False,0.8246,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati hu.,Maligayang bati po.,0.9092,0.5,0.7895,1.0,False,0.8245,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Sige pu.,Sige ho.,0.9681,0.3333,0.5,1.0,False,0.7975,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang kebaitan.,Maligayang pagbátì.,0.9511,0.3333,0.513,1.0,False,0.7886,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati pu kecayu.,Maligayang bati po.,0.9355,0.4,0.7199,0.75,False,0.7883,Accept,Verified via dictionary alignment & score
Utt_Medical.txt,Salamat Doc,Salamat Doktor,0.9077,0.3333,0.7252,1.0,False,0.7838,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Sige hu.,Sige ho.,0.9074,0.3333,0.625,1.0,False,0.7736,Review,"Partial dictionary match, manual review needed"
Utt_Medical.txt,Salamat pu Doctor,Salamat Doktor,0.9855,0.25,0.6482,0.6667,False,0.7728,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang puge.,Maligayang pagbátì.,0.894,0.3333,0.6309,1.0,False,0.7662,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan.,Maligayang bati.,0.8982,0.3333,0.559,1.0,False,0.7615,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang kebaitan.,Maligayang bati.,0.8982,0.3333,0.559,1.0,False,0.7615,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati (puge).,Maligayang bati.,0.8022,0.6667,0.7298,0.6667,False,0.7543,Accept,Verified via dictionary alignment & score
Utt_Greetings.txt,Maligayang pamamuge.,Maligayang bati.,0.877,0.3333,0.559,1.0,False,0.7488,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati pu kecayu.,Maligayang bati po sa inyo.,0.9119,0.2857,0.6039,0.8,False,0.7447,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Sige hu.,Sige po.,0.8766,0.3333,0.5,1.0,False,0.7427,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati (puge).,Maligayang bati po.,0.7837,0.5,0.7175,1.0,False,0.742,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati pu kecayu.,Maligayang bati ho sa inyo.,0.9137,0.2857,0.5661,0.8,False,0.742,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Caduampulu't limang,ikatatlumpu't limang,0.8135,0.5,0.513,1.0,False,0.7394,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang puge.,Maligayang bati.,0.849,0.3333,0.625,1.0,False,0.7386,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu pu.,Maligayang Pasko po.,0.8845,0.2,0.65,1.0,False,0.7357,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang kebaitan pu.,Maligayang bati po.,0.911,0.2,0.4784,1.0,False,0.7344,Accept,Verified via dictionary alignment & score
Iso_Ordinal.txt,Catlumpulu't limang,ikadalawampu't limang,0.8071,0.5,0.5006,1.0,False,0.7343,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu.,Maligayang Pasko po.,0.9118,0.25,0.705,0.6667,False,0.7342,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,"Filipinu ya I James, o Americanu?","Pilipino ba si James, o Amerikano?",0.9001,0.2,0.5231,1.0,False,0.7324,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati (puge).,Maligayang bati ho.,0.7616,0.5,0.7175,1.0,False,0.7287,Accept,Verified via dictionary alignment & score
Iso_Ordinal.txt,Caduampulu't limang,ikadalawampu't limang,0.7816,0.5,0.5507,1.0,False,0.7241,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang bati hu kecayu.,Maligayang bati ho.,0.8212,0.4,0.7199,0.75,False,0.7197,Accept,Verified via dictionary alignment & score
Utt_Medical.txt,Salamat Doc,Salamat po Doktor,0.901,0.25,0.585,0.6667,False,0.7158,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,"Filipinu ya wari I James, o Americanu?","Pilipino ba si James, o Amerikano?",0.906,0.1818,0.4865,0.8571,False,0.7144,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan pu.,Maligayang bati ho.,0.8771,0.2,0.4784,1.0,False,0.7141,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,"Filipinu ya wari I James, o Americanu?","Pilipino si James, o Amerikano?",0.9171,0.2,0.5103,0.7143,False,0.7127,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu pu.,Maligayang Pasko.,0.8737,0.25,0.705,0.6667,False,0.7114,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati hu kecayu.,Maligayang bati po.,0.8111,0.4,0.6749,0.75,False,0.7091,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang kebaitan hu.,Maligayang bati ho.,0.8632,0.2,0.4784,1.0,False,0.7057,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan.,Maligayang bati po.,0.8936,0.25,0.513,0.6667,False,0.7041,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan pu.,Maligayang bati.,0.888,0.25,0.5213,0.6667,False,0.7016,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan hu.,Maligayang bati po.,0.8538,0.2,0.4784,1.0,False,0.7001,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Mawala ya wari ing gamit e Ronald?,Nawawala ba ang gamit ni Ronald?,0.8647,0.1818,0.5544,0.8571,False,0.6964,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Sapuan ne ning gobierno ing cabilugang limang dalang bilyong pesus a utang ning NAPOCOR,Sasaluhin ng gobyerno ang kabuuang limang daang bilyong pisong utang ng NAPOCOR,0.8596,0.2,0.5489,0.8571,False,0.6964,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Isulat ing tacdang aralan.,Isulat ang takdang aralin.,0.8339,0.1429,0.6532,1.0,False,0.6942,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Nucarin ya ing terminal ning bus?,Saan ho ang terminal ng bus?,0.8312,0.2,0.553,1.0,False,0.694,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang bati hu kecayu.,Maligayang bati.,0.7914,0.5,0.6864,0.5,False,0.6935,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Nucarin ya ing terminal ning bus?,Saan po ang terminal ng bus?,0.8302,0.2,0.553,1.0,False,0.6934,Accept,Verified via dictionary alignment & score
Utt_News.txt,"Moodys, mababahala ya king utang ning NAPOCOR","Moody's, nababahala sa utang ng NAPOCOR",0.8438,0.1667,0.6682,0.8571,False,0.6921,Accept,Verified via dictionary alignment & score
Utt_Greetings.txt,Maligayang Pascu.,Maligayang pagbátì.,0.7611,0.3333,0.6677,1.0,False,0.6901,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang kebaitan kecayu.,Maligayang pagbátì.,0.8745,0.25,0.4499,0.6667,False,0.6864,Review,"Partial dictionary match, manual review needed"
Utt_Essay.txt,"Ing pabulang Japon, Saru kani kassen, o ing labanan ning matsing at ning alimango, a milathala king Bobunsha king Tokyo yapin ing makatuki:","Ang pabulang Hapon, Saru kani kassen, o ang labanan ng matsing at ng alimango, na inilathala ng Kobunsha sa Tokyo ay ang sumusunod",0.7395,0.3571,0.7059,1.0,False,0.6857,Review,"Partial dictionary match, manual review needed"
Utt_Salawikain.txt,"Matalino ya man ing matsing, malolocu yamu rin.","Matalino man ang matsing, naiisahan din.",0.8368,0.2727,0.5206,0.75,False,0.6837,Accept,Verified via dictionary alignment & score
Utt_News.txt,Mitas na naman ing precio ning LPG,Ibinaba uli ang presyo ng LPG,0.9166,0.0833,0.3055,0.8571,False,0.6829,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Catlumpulu't lima,ikatatlumpu't lima,0.6861,0.5,0.686,1.0,False,0.6803,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang kebaitan.,Maligayang kaarawan.,0.7476,0.3333,0.65,1.0,False,0.6802,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang pamamuge.,Maligayang kaarawan.,0.7708,0.3333,0.5,1.0,False,0.6792,Review,"Partial dictionary match, manual review needed"
Utt_Medical.txt,Salamat pu Doctor,Salamat Dok,0.8395,0.25,0.585,0.6667,False,0.6789,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan.,Maligayang bati ho.,0.8514,0.25,0.513,0.6667,False,0.6788,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Nucarin ya ing terminal ning bus?,Saan ang terminal ng bus?,0.8196,0.2222,0.5866,0.8333,False,0.6782,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Nucarin ya pu ing terminal ning bus?,Saan po ang terminal ng bus?,0.8375,0.1818,0.5281,0.8571,False,0.6774,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Maligayang kebaitan hu.,Maligayang bati.,0.8386,0.25,0.5213,0.6667,False,0.6719,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Nucarin ya hu ing terminal ning bus?,Saan ho ang terminal ng bus?,0.828,0.1818,0.5281,0.8571,False,0.6717,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Nucarin ya hu ing terminal ning bus?,Saan po ang terminal ng bus?,0.8262,0.1818,0.5281,0.8571,False,0.6706,Accept,Verified via dictionary alignment & score
Utt_Educ.txt,Isulat ing tacdang aralan.,Isulat sa pisara.,0.8788,0.1667,0.3395,0.75,False,0.6696,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Paumanhin pu.,Ipagpaumanhin po ninyo.,0.9171,0.0,0.5205,0.6667,False,0.669,Review,"Partial dictionary match, manual review needed"
