canonical_id,lang_code,source_name_normalized,prompt_family,prompt_label,prompt_ordinal,canonical_text,granularity,observed_variants,recorded_speaker_count,not_recorded_count,placeholder_like
fil_77bc3661fd44,FIL,Utt_MorongRizal1_Shib.txt,Utt,MorongRizal1_Shib,1,May butas ang ringring nila.,sentence,1,62,0,False
fil_428f0b76dff2,FIL,Utt_MorongRizal2_Shib.txt,Utt,MorongRizal2_Shib,1,Ang isra ay lumalangoy sa ragat.,sentence,1,62,0,False
fil_5dc093dfb70b,FIL,Utt_MorongRizal3_Shib.txt,Utt,MorongRizal3_Shib,1,Ang Bunrok Apo ang pinakamataas na bunrok sa Pilipinas.,sentence,1,62,0,False
fil_38193725b706,FIL,Utt_News.txt,Utt,News,1,"Dahil sa mahusay na liderato ng mga pinuno ng bayan, nakabalik ito sa pang-unang pwesto nang umabot sa limampu't apat na milyong piso ang kita noong taong isang libo siyam na raan walumpu't siyam.",sentence,81,109,0,False
fil_a5c6127e3b28,FIL,Utt_News.txt,Utt,News,2,Patok sa mga dayuhang kapitalista ang kampanya ng gobyerno sa turismo,sentence,98,109,0,False
fil_dbff4ca019fa,FIL,Utt_News.txt,Utt,News,3,Sinabi rin ni Aspe na susuriin ng ahensya ang libro ng naturang mga establisimyento para malaman kung sino sa mga may-ari nito ang nagdedeklara ng tamang kinikita ng kanilang negosyo.,sentence,93,109,0,False
fil_a0316bba725c,FIL,Utt_News.txt,Utt,News,4,Umabot sa apat na raan siyamnapu't tatlo at kalahating milyong dolyar ang nakalap sa palitan kahapon sa bansa.,sentence,81,109,0,False
fil_482157766179,FIL,Utt_News.txt,Utt,News,5,Sinabi ni Baterina na matatapos ang proyekto sa taong dalawang libo at walo na matutulungan ang mga magsasaka sa anim na bayan sa unang distrito ng lalawigan.,sentence,88,109,0,False
fil_f12393c04df1,FIL,Utt_News.txt,Utt,News,6,"Sa palitan kahapon, pumalo ito sa limampu't isang piso at pitumpu't isang sentimo kontra sa dolyar bago tuluyang magsara sa limampu't isang piso at animnapu't siyam na sentimo.",sentence,84,109,0,False
fil_853ad57b12ce,FIL,Utt_News.txt,Utt,News,7,Samantalang umabot naman sa five hundred four point five na milyong dolyar ang naipon sa takbo ng negosyo kahapon sa merkado.,sentence,82,109,0,False
fil_dbd826808557,FIL,Utt_News.txt,Utt,News,8,"Katunayan, sinabi ng BSP na kumpara noong mga nakaraang taon, bumaba ng mahigit isang dolyar ang singil sa pagpapadala ng dolyar.",sentence,88,109,0,False
fil_ee0dba3c8af5,FIL,Utt_News.txt,Utt,News,9,"Ayon kay Bunye, ihahayag ni PGMA sa kanyang SONA ang tungkol sa pagpapalago sa ekonomiya",sentence,87,109,0,False
fil_f905a88dfa1b,FIL,Utt_News.txt,Utt,News,10,"Sa kasalukuyan, matatagpuan sa Zamboanga Sibugay ang pinakamalawak na plantasyon ng mga puno ng goma, kasunod ang Basilan.",sentence,90,109,0,False
fil_dfed768496c1,FIL,Utt_News.txt,Utt,News,11,"Ayon kay Pangulong Arroyo, sa pakikipagpulong nito sa mga negosyante, sila umano'y pawang naghahangad na magbuhos ng puhunan sa Pilipinas ngayong paangat na ang ekonomiya ng bansa.",sentence,86,109,0,False
fil_52b4e633d25e,FIL,Utt_News.txt,Utt,News,12,Diniskwento ng Bangko Sentral ang kakapusan ng dolyar,sentence,93,109,0,False
fil_7c15e5879706,FIL,Utt_News.txt,Utt,News,13,Ipagpapatuloy ng administrasyon ang nasimulan nito upang mabayaran na ang lahat ng utang nito na siyang lalong nagpapahirap sa mga Pilipino para sa kabutihan ng sambayanang Pilipino.,sentence,91,109,0,False
fil_34a66c926352,FIL,Utt_News.txt,Utt,News,14,Tiniyak naman ng gobyerno na walang magaganap na pagtaas ng presyo ng kuryente upang maibsan ang kasalukuyang paghihirap ng maraming mamamayan.,sentence,87,109,0,False
fil_cbc641490e68,FIL,Utt_News.txt,Utt,News,15,Sinabi ni Baterina na matatapos ang proyekto sa taong dalawang libo at walo na matutulungan ang mga magsasaka sa anim na bayan sa unang distrito ng lalawigan.,sentence,94,109,0,False
fil_6218f581678c,FIL,Utt_News.txt,Utt,News,16,Ipinahayag rin ng pangulo na pagtutuunan ng pansin ng pamahalaan ngayong taon ang pagpapalakas ng burukrasya upang makapagbigay ito ng mabuting serbisyo sa bawat mamamayang Pilipino.,sentence,95,109,0,False
fil_18ccc8c265f9,FIL,Utt_News.txt,Utt,News,17,Ang paglakas ng piso ay posibleng magpatuloy hanggang matapos ang taong dalawang libo at anim,sentence,93,109,0,False
fil_98fa822cfc2d,FIL,Utt_News.txt,Utt,News,18,Ipupursigi ng gobyerno ang pagtugis sa mga hindi nagbabayad ng tamang buwis.,sentence,93,109,0,False
fil_72af83b6af9b,FIL,Utt_News.txt,Utt,News,19,Mga peste ang numero unong dahilan kung bakit mahina ngayon ang produksyon ng saging sa bansa.,sentence,91,109,0,False
fil_82aaee7a8ae5,FIL,Utt_News.txt,Utt,News,20,Sinabi rin ni Aspe na susuriin ng ahensya ang libro ng naturang mga establisimyento para malaman kung sino sa mga may-ari nito ang nagdedeklara ng tamang kinikita ng kanilang negosyo.,sentence,94,109,0,False
fil_9cccb9e110c1,FIL,Utt_News.txt,Utt,News,21,Malaki rin ang naitutulong nito sa paglalako ng mga magsasaka sa kanilang mga produkto.,sentence,89,109,0,False
fil_c5db09834924,FIL,Utt_News.txt,Utt,News,22,"Nagsara ang piso sa limampu't isang piso at labing walong sentimo kontra sa isang dolyar kahapon, ang pinakamataas na halaga nito simula noong Hulyo ng taong dalawang libo't dalawa.",sentence,90,109,0,False
fil_fd33196825d1,FIL,Utt_News.txt,Utt,News,23,Dalawang milyong piso ang pondong ilalaan ng DA sa pag-angkat ng gulay mula sa mga lalawigan,sentence,95,109,0,False
fil_065dbf252df9,FIL,Utt_News.txt,Utt,News,24,"Ayon kay Teves, nais mabayaran ng pamahalaan ang mga pagkakautang",sentence,93,109,0,False
fil_2283faee7793,FIL,Utt_News.txt,Utt,News,25,"Ayon kay Pangulong Arroyo, sa pakikipagpulong nito sa mga negosyante, sila umano'y pawang naghahangad na magbuhos ng puhunan sa Pilipinas ngayong paangat na ang ekonomiya ng bansa.",sentence,91,109,0,False
fil_7a15683b3c02,FIL,Utt_News.txt,Utt,News,26,"Ayon kay Arroyo, dapat tiyakin ng pamahalaan na nakokolekta ang mga buwis.",sentence,88,109,0,False
fil_ef502efc11c1,FIL,Utt_News.txt,Utt,News,27,Ipagpapatuloy ng administrasyon ang nasimulan nito upang mabayaran na ang lahat ng utang nito na siyang lalong nagpapahirap sa mga Pilipino para sa kabutihan ng sambayanang Pilipino.,sentence,96,109,0,False
fil_ec9fe31013b8,FIL,Utt_News.txt,Utt,News,28,Ipinaliwanag ng pangulo na ibig niyang lumikha ng mga trabahong malaki ang suweldo sa Ilocos Norte upang hindi na mangibang bansa ang mga Pilipino para kumita lamang nang malaki.,sentence,92,109,0,False
fil_e4826315ecb8,FIL,Utt_News.txt,Utt,News,29,Naglaro naman ang palitan ng dolyar kahapon sa pagitan ng apatnapu't walong piso at animnapu't limang sentimo hanggang apatnapu't walong piso at pitumpu't limang sentimo.,sentence,88,109,0,False
fil_8437a3e10d8b,FIL,Utt_News.txt,Utt,News,30,Masusing pinag-aaralan ngayon ng lokal na pamahalaan ng lungsod ng Manila kung anu-anong kaso ang maaaring isampa laban sa mga kilalang personalidad na nagtayo ng negosyo sa baywalk sa kahabaan ng Roxas Blvd.,sentence,86,109,0,False
fil_ea537bce56b0,FIL,Utt_News.txt,Utt,News,31,Lalong pinalakas ang reporma ni PGMA,sentence,92,109,0,False
fil_9f4e2b72e05c,FIL,Utt_News.txt,Utt,News,32,Tumaas ng dalawang porsiyento ang produkto ng mga pagawaan sa bansa sa pagpasok ng buwan ng Enero kumpara sa produksyon ng nakaraang taon.,sentence,90,109,0,False
fil_5ab1cda25ba8,FIL,Utt_News.txt,Utt,News,33,Samantalang umabot naman sa five hundred four point five na milyong dolyar ang naipon sa takbo ng negosyo kahapon sa merkado.,sentence,84,109,0,False
fil_0787c1e92941,FIL,Utt_News.txt,Utt,News,34,Una nang nagpahayag ang naturang kumpanya na ihinto ang sentro ng kanilang operasyon sa Subic pagdating ng Disyembre taong dalawang libo at walo kung saan pinaplano nila ang paglipat sa China.,sentence,91,109,0,False
fil_dad9bbb75fa6,FIL,Utt_News.txt,Utt,News,35,Tumaas ng dalawang porsiyento ang produkto ng mga pagawaan sa bansa sa pagpasok ng buwan ng Enero kumpara sa produksyon ng nakaraang taon.,sentence,94,109,0,False
fil_5a01223d3882,FIL,Utt_News.txt,Utt,News,36,"Umuwi ang pangulo mula sa Davos na dala ang mga magagandang balita para sa mga Pilipino, lalo na ang balak ng mga malalaking negosyante sa daigdig na mamuhunan dito sa ating bansa.",sentence,88,109,0,False
fil_f30644935393,FIL,Utt_News.txt,Utt,News,37,"Inatasan ni PGMA ang TLRC, DOST na magtayo ng planta ng VCO sa mga lalawigang maraming niyog",sentence,90,109,0,False
fil_9e530bb8e577,FIL,Utt_News.txt,Utt,News,38,Plano ng Bangko Sentral ng Pilipinas na alisin sa sirkulasyon ang tinatayang limampung bilyong pisong labis na salapi.,sentence,90,109,0,False
fil_11f6ce73b831,FIL,Utt_News.txt,Utt,News,39,Naglaro naman ang palitan ng dolyar kahapon sa pagitan ng apatnapu't walong piso at animnapu't limang sentimo hanggang apatnapu't walong piso at pitumpu't limang sentimo.,sentence,95,109,0,False
fil_8e375b2a1139,FIL,Utt_News.txt,Utt,News,40,Mga ahensyang dapat puntahan sa pagrerehistro ng negosyo,sentence,92,109,0,False
fil_792488ee1d79,FIL,Utt_Salawikain.txt,Utt,Salawikain,1,"Tikatik man kung panay ang ulan, malalim mang ilog ay mapapaapaw.",sentence,76,109,0,False
fil_6a4ae284cf3b,FIL,Utt_Salawikain.txt,Utt,Salawikain,2,"Ang gawa sa pagkabata, dala hanggang sa pagkamatanda.",sentence,76,109,0,False
fil_66f351945233,FIL,Utt_Salawikain.txt,Utt,Salawikain,3,"Ang langaw na dumapo sa kalabaw, mataas pa sa kalabaw ang pakiramdam.",sentence,79,109,0,False
fil_049c74e2fff7,FIL,Utt_Salawikain.txt,Utt,Salawikain,4,Walang mahirap na gawa pag dinaan sa tiyaga.,sentence,82,109,0,False
fil_226ce203e7a7,FIL,Utt_Salawikain.txt,Utt,Salawikain,5,"Kapag ang ilog ay matahimik, asahan mo at malalim. Kapag ang ilog ay maingay, asahan mo at mababaw.",sentence,78,109,0,False
fil_21ceea4529ec,FIL,Utt_Salawikain.txt,Utt,Salawikain,6,Mainam na ang pipit na nasa kamay kaysa lawing lumilipad.,sentence,77,109,0,False
fil_e263248ee91f,FIL,Utt_Salawikain.txt,Utt,Salawikain,7,"Pagkahaba-haba man ng prusisyon, sa simbahan din ang tuloy.",sentence,70,109,0,False
fil_75b32e7200e9,FIL,Utt_Salawikain.txt,Utt,Salawikain,8,"Ako ang nagbayo, ako ang nagsaing, saka ng maluto'y iba ang kumain.",sentence,75,109,0,False
fil_3b1ef87a2baa,FIL,Utt_Salawikain.txt,Utt,Salawikain,9,"Kapag ang ilog ay matahimik, asahan mo at malalim. Kapag ang ilog ay maingay, asahan mo at mababaw.",sentence,83,109,0,False
fil_4f9bf4663f4e,FIL,Utt_Salawikain.txt,Utt,Salawikain,10,Ang hindi marunong lumingon sa pinanggalingan ay hindi makararatíng sa paroroonan.,sentence,87,109,0,False
fil_b9b90e9de104,FIL,Utt_Salawikain.txt,Utt,Salawikain,11,"Tikatik man kung panay ang ulan, malalim mang ilog ay mapapaapaw.",sentence,71,109,0,False
fil_bdda68c65c96,FIL,Utt_Salawikain.txt,Utt,Salawikain,12,Ang hindî marunong lumingón sa pinanggalingan ay hindî makararatíng sa paroroonan.,sentence,78,109,0,False
fil_d11b446ba1d9,FIL,Utt_Salawikain.txt,Utt,Salawikain,13,"Kapag apaw na ang takalan, kailangan kalusan.",sentence,75,109,0,False
fil_02b63e0c9d2c,FIL,Utt_Salawikain.txt,Utt,Salawikain,14,"Ang hindi lumingon sa pinanggalingan, hindi makakarating sa paruruonan.",sentence,70,109,0,False
fil_375e647fa00d,FIL,Utt_Salawikain.txt,Utt,Salawikain,15,Ang tunay na kaibigan karamay kailan man.,sentence,83,109,0,False
fil_4a89a5e037d3,FIL,Utt_Story.txt,Utt,Story,1,"Bukod duon, biniyayaan din ni Bathala ang sanggol ng pambihirang lakas at kisig simbolo ng lakas ng pananalig at kagandahang loob na ipinamalas ng kanyang mga magulang.",sentence,77,109,0,False
fil_80f26a013684,FIL,Utt_Story.txt,Utt,Story,2,"Nang makita ng matsing ang mga bungang hinog na nangagbitin sa pagitan ng malalaki't luntiang dahon, siya ay umakyat, matuling namitas, at kumain nang kumain.",sentence,76,109,0,False
fil_dce4ec4129c8,FIL,Utt_Story.txt,Utt,Story,3,Diumano ay inanyayahan nila si Bernardo sa isang pagpupulong upang diumano ay dinggin ang karaingan ng mga Pilipino subalit eto ay bitag lamang upang sa tulong ng isang engkanto ay maipit sa nag-uuntugang bato at hindi na makapamuno sa himagsikan.,sentence,75,109,0,False
fil_ab30e9939bd7,FIL,Utt_Story.txt,Utt,Story,4,"Nang makarating sa kanilang kaalaman ang nagbabantang himagsikan ng mga Pilipino, lalu na nang mapag-alaman nilang si Bernardo ang napipisil na mamuno, ay labis na ikinabahala eto ng mga Kastila.",sentence,70,109,0,False
fil_95e686bc7aae,FIL,Utt_Story.txt,Utt,Story,5,"""Hoy, Iput-Iput, bakit lagi kang may dala-dalang ilaw?"" Sumagot si Iput-Iput: "" Dahil natatakot ako sa mga lamok.""",sentence,77,109,0,False
fil_5eb2d61beef8,FIL,Utt_Story.txt,Utt,Story,6,"Bukod duon, biniyayaan din ni Bathala ang sanggol ng pambihirang lakas at kisig simbolo ng lakas ng pananalig at kagandahang loob na ipinamalas ng kanyang mga magulang.",sentence,84,109,0,False
fil_0610bacac335,FIL,Utt_Story.txt,Utt,Story,7,Agad nilang inanyayahan si Bernardo sa isang pagpupulong upang diumano ay dinggin ang karaingan ng mga Pilipino.,sentence,79,109,0,False
fil_3d1815fd8558,FIL,Utt_Story.txt,Utt,Story,8,"Ito'y isang magandang puno, may malalaki't luntiang dahon, at may mga ugat pang wari'y kabubuwal lamang pagkatapos ng bagyo.",sentence,82,109,0,False
fil_cdeca258ece7,FIL,Utt_Story.txt,Utt,Story,9,Dahil sa kanyang matatag na pamumuno at pambihirang lakas ay nabahala ang mga kastila sa magagawa ni Bernardo upang maging matagumpay ang himagsikan laban sa mga mananakop.,sentence,81,109,0,False
fil_a1d1e1d36688,FIL,Utt_Story.txt,Utt,Story,10,"""Nagdadala ako ng ilaw para kapag nilapitan ako ng mga lamok at kakagatin ay makikita ko sila kaagad at nang sa gayo'y maipagtanggol ko ang aking sarili,"" ang tugon ni Iput-Iput.",sentence,76,109,0,False
fil_affcac57805f,FIL,Utt_Story.txt,Utt,Story,11,Diumano ay inanyayahan nila si Bernardo sa isang pagpupulong upang diumano ay dinggin ang karaingan ng mga Pilipino subalit eto ay bitag lamang upang sa tulong ng isang engkanto ay maipit sa nag-uuntugang bato at hindi na makapamuno sa himagsikan.,sentence,80,109,0,False
fil_57194688d387,FIL,Utt_Story.txt,Utt,Story,12,Sa mahabang panahon nang kanilang pagsasama ay hindi sila agad nagkaanak.,sentence,79,109,0,False
fil_8b4390eef9ca,FIL,Utt_Story.txt,Utt,Story,13,"Maya- maya, tumunog ang kampana ng simbahan bilang hudyat ng oras ng orasyon o pagdarasal.",sentence,76,109,0,False
fil_8366dd7ffe7a,FIL,Utt_Story.txt,Utt,Story,14,"Sinabi ito ni Amomongo upang takutin ang alitaptap,"" na sa pakiwari niya ay nasisiraan ng ulo.",sentence,78,109,0,False
fil_f73138929a32,FIL,Utt_Story.txt,Utt,Story,15,Diumano ay inanyayahan nila si Bernardo sa isang pagpupulong upang diumano ay dinggin ang karaingan ng mga Pilipino subalit eto ay bitag lamang upang sa tulong ng isang engkanto ay maipit sa nag-uuntugang bato at hindi na makapamuno sa himagsikan.,sentence,82,109,0,False
fil_29ffb3114aed,FIL,Utt_Story.txt,Utt,Story,16,"Babayuhin ba kita sa lusóng o itatapon sa ilog? Alin ang ibig mo?""",sentence,83,109,0,False
fil_aeb3b205144c,FIL,Utt_Story.txt,Utt,Story,17,Dagling lumipad si Iput-Iput sa ilong ng gorilya at inilawan niya ito.,sentence,76,109,0,False
fil_1556a55070b6,FIL,Utt_Story.txt,Utt,Story,18,Dahil sa takot na magtagumpay ang himagsikan sa pamumuno ni Bernardo ay nakipagkasundo ang mga paring Kastila sa ispiritu na sumapi sa engkantado na ititigil nila ang eksorsismo (exorcism) kung tutulungan sila nito na masupil si Bernardo.,sentence,78,109,0,False
fil_700c0ccbd82a,FIL,Utt_Story.txt,Utt,Story,19,Mabilis na bumalik si Hagibis sa kapatagan upang humingi ng tulong sa mga mamamayan subali't natagalan bago naunawaan ng mga tao ang ibig sabihin ng mga halinghing at pag-aalma ng kabayo.,sentence,79,109,0,False
fil_1908b5362b2f,FIL,Utt_Tula1.txt,Utt,Tula1,1,"Sa mga tahana't pook na dakila,",sentence,33,109,0,False
fil_60ebb286beaf,FIL,Utt_Tula1.txt,Utt,Tula1,2,Sa mabuting anak ay buhay na nasa.,sentence,31,109,0,False
fil_625546d53f0f,FIL,Utt_Tula1.txt,Utt,Tula1,3,Ang tanging biyaya'y moral na adhika;,sentence,33,109,0,False
fil_a728804c7e90,FIL,Utt_Tula1.txt,Utt,Tula1,4,"Ngunit tila yata nalilimutan mo,",sentence,35,109,0,False
fil_ee315b6c325f,FIL,Utt_Tula1.txt,Utt,Tula1,5,Ang tanging biyaya'y moral na adhika;,sentence,35,109,0,False
fil_5883267039c5,FIL,Utt_Tula1.txt,Utt,Tula1,6,"Nag-usbong sa diwa't lahing makabayan,",sentence,31,109,0,False
fil_39712452bea2,FIL,Utt_Tula1.txt,Utt,Tula1,7,"Ang lahat ng ito'y pamana ng lahi,",sentence,34,109,0,False
fil_a0004820269c,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,1,Ang hindi magmahal sa kanyang salita,sentence,37,109,0,False
fil_c2b4c3d85fea,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,2,Inatawag ngani kita ni Tatay. (Marinduque),sentence,37,109,0,False
fil_ce05bc706f8a,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,3,Tinatawag tayo ni Tatay. (Manila),sentence,38,109,0,False
fil_5fc10214e1ee,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,4,Masulat da Maria at Pedro kay Juan. (Marinduque),sentence,37,109,0,False
fil_7015a60930af,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,5,"Ang siyang naggagawad, nagbibigay sa atin.",sentence,37,109,0,False
fil_659a6120d064,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,6,Susulat sina Maria at Pedro kay Juan. (Manila),sentence,38,109,0,False
fil_73a55d1ff169,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,7,Susulat sina Maria at Pedro kay Juan. (Manila),sentence,37,109,0,False
fil_e0eba052ae61,FIL,Utt_Tula2_Shib.txt,Utt,Tula2_Shib,8,Sapagkat ang Poong maalam tumingin,sentence,38,109,0,False
fil_06243a3ff5c1,FIL,spontaneous.txt,Other,spontaneous,1,"Noong high school, anong subject o mga subject ang pinakainteresado ka? Bakit? Ilarawan lahat ng maiisip tungkol dito.",sentence,17,108,1,False
fil_16bbf63de70d,FIL,spontaneous.txt,Other,spontaneous,2,"Ikuwento sa amin ang iyong pang-araw-araw na gawain. Mga sinasakyan patungo sa trabaho o paaralan, mga lakarin, at iba pa. Banggitin lahat ng maiisip mo sa iyong pang-araw-araw na karanasan.",sentence,17,62,0,False
fil_74cd518d8cd6,FIL,spontaneous.txt,Other,spontaneous,3,Magbanggit ng isa sa mga paborito mong artistang Filipino. Puwedeng babae o lalaki. Ilarawan ang mga katangiang nagustuhan mo sa kanya. Saan mo siya napanood o pinapanood?,sentence,15,62,0,False
pam_e662ebf2b8f6,PAM,4675_ans.txt,4675,ans,1,academe,word,1,39,5,False
pam_162ee3f36678,PAM,4676_ans.txt,4676,ans,1,preview,word,1,39,5,False
pam_61ab036fc6c8,PAM,4677_ans.txt,4677,ans,1,meeting,word,1,39,5,False
pam_2ba61e2503e5,PAM,4678_ans.txt,4678,ans,1,leave,word,1,39,5,False
pam_cffe0771a687,PAM,4679_ans.txt,4679,ans,1,reading,word,1,39,5,False
pam_dbec5d22d206,PAM,4680_ans.txt,4680,ans,1,internship,word,1,39,5,False
pam_6d813c786c29,PAM,4681_ans.txt,4681,ans,1,disturbance,word,1,39,5,False
pam_9765b00a9f65,PAM,4682_ans.txt,4682,ans,1,inconsistent,word,1,39,5,False
pam_cdcc671b5bb0,PAM,4683_ans.txt,4683,ans,1,difficult,word,1,39,5,False
pam_d13141e8160c,PAM,4684_ans.txt,4684,ans,1,six,word,1,39,5,False
pam_169fc35dd683,PAM,4685_ans.txt,4685,ans,1,examples,word,1,38,6,False
pam_332416bff32b,PAM,4686_ans.txt,4686,ans,1,advisor,word,1,38,6,False
pam_dd44e65e655a,PAM,4687_ans.txt,4687,ans,1,stand,word,1,38,6,False
pam_236c182f5eec,PAM,4688_ans.txt,4688,ans,1,manager,word,1,38,6,False
pam_223434031d2a,PAM,4689_ans.txt,4689,ans,1,application,word,1,39,5,False
pam_503ff370e6a4,PAM,4690_ans.txt,4690,ans,1,impressed,word,1,39,5,False
pam_94acee11f3b7,PAM,4691_ans.txt,4691,ans,1,end,word,1,39,5,False
pam_9b7a02dc6fcc,PAM,4692_ans.txt,4692,ans,1,presentation,word,1,38,6,False
pam_3a8134cd5aad,PAM,4693_ans.txt,4693,ans,1,heavy,word,1,39,5,False
pam_ac0c4fe6a297,PAM,4694_ans.txt,4694,ans,1,whenever,word,1,39,5,False
pam_436d078f930d,PAM,4695_ans.txt,4695,ans,1,political,word,1,39,5,False
pam_f6c192a718a0,PAM,4696_ans.txt,4696,ans,1,started,word,1,39,5,False
pam_0ae311509c71,PAM,4697_ans.txt,4697,ans,1,project,word,1,39,5,False
pam_924584876864,PAM,4698_ans.txt,4698,ans,1,large,word,1,39,5,False
pam_3075a165bdcd,PAM,4699_ans.txt,4699,ans,1,mop,word,1,39,5,False
pam_4389027899b2,PAM,4700_ans.txt,4700,ans,1,organization,word,1,38,6,False
pam_de8546251b7f,PAM,4701_ans.txt,4701,ans,1,authenticity,word,1,37,7,False
pam_828a37f0a339,PAM,4702_ans.txt,4702,ans,1,forwarded,word,1,38,6,False
pam_c36b728a6bb8,PAM,4703_ans.txt,4703,ans,1,normal,word,1,39,5,False
pam_6cd64e4509c9,PAM,4704_ans.txt,4704,ans,1,organ,word,1,39,5,False
pam_250db266fa97,PAM,4705_ans.txt,4705,ans,1,woman,word,1,39,5,False
pam_aefee2908b7f,PAM,4706_ans.txt,4706,ans,1,cook,word,1,39,5,False
pam_c663f3d18b57,PAM,4707_ans.txt,4707,ans,1,neighborhood,word,1,39,5,False
pam_84ea271af6dd,PAM,4708_ans.txt,4708,ans,1,rookie,word,1,39,5,False
pam_114fd4532d0c,PAM,4709_ans.txt,4709,ans,1,book,word,1,39,5,False
pam_bfba67c06c17,PAM,4710_ans.txt,4710,ans,1,mood,word,1,39,5,False
pam_07a4e853f25d,PAM,4711_ans.txt,4711,ans,1,afternoon,word,1,39,5,False
pam_b360832b271e,PAM,4712_ans.txt,4712,ans,1,group,word,1,39,5,False
pam_aeb444c5665d,PAM,4713_ans.txt,4713,ans,1,new,word,1,39,5,False
pam_d30117ed6ac7,PAM,4714_ans.txt,4714,ans,1,rules,word,1,39,5,False
pam_7b08d460e48d,PAM,4715_ans.txt,4715,ans,1,apron,word,1,33,3,False
pam_0f6da425ddf3,PAM,4716_ans.txt,4716,ans,1,replayed,word,1,33,3,False
pam_125a3c7bcf69,PAM,4717_ans.txt,4717,ans,1,bacon,word,1,33,3,False
pam_0c03b6f71857,PAM,4718_ans.txt,4718,ans,1,praise,word,1,33,3,False
pam_6fe83df52c0a,PAM,4719_ans.txt,4719,ans,1,Tuesday,word,1,33,3,False
pam_f42e50686e24,PAM,4720_ans.txt,4720,ans,1,craze,word,1,33,3,False
pam_c1ead59a7fae,PAM,4721_ans.txt,4721,ans,1,statement,word,1,33,3,False
pam_ee10f25d5c64,PAM,4722_ans.txt,4722,ans,1,paint,word,1,33,3,False
pam_c9dce3f1b238,PAM,4723_ans.txt,4723,ans,1,grapes,word,1,33,3,False
pam_9c58d14353d8,PAM,4724_ans.txt,4724,ans,1,gray,word,1,33,3,False
pam_42933af8417d,PAM,4725_ans.txt,4725,ans,1,microscope,word,1,33,3,False
pam_68b3fd8c6c2a,PAM,4726_ans.txt,4726,ans,1,striker,word,1,33,3,False
pam_40a466d0e613,PAM,4727_ans.txt,4727,ans,1,find,word,1,33,3,False
pam_67d205138361,PAM,4728_ans.txt,4728,ans,1,dining,word,1,33,3,False
pam_45e1b0fa3095,PAM,4729_ans.txt,4729,ans,1,hiring,word,1,33,3,False
pam_d895080bcc47,PAM,4730_ans.txt,4730,ans,1,advisory,word,1,33,3,False
pam_260f934e821d,PAM,4731_ans.txt,4731,ans,1,design,word,1,33,3,False
pam_bd3a9ce177bd,PAM,4732_ans.txt,4732,ans,1,final,word,1,33,3,False
pam_c6fed2490008,PAM,4733_ans.txt,4733,ans,1,like,word,1,33,3,False
pam_880e2e80bc90,PAM,4734_ans.txt,4734,ans,1,idea,word,1,33,3,False
pam_99021c86fdca,PAM,4735_ans.txt,4735,ans,1,mountains,word,1,33,3,False
pam_bbd6a9f50416,PAM,4736_ans.txt,4736,ans,1,round,word,1,33,3,False
pam_54e938a6055f,PAM,4737_ans.txt,4737,ans,1,south,word,1,33,3,False
pam_5045581f31d8,PAM,4738_ans.txt,4738,ans,1,counter-charge,word,1,33,3,False
pam_fdf6cd0be708,PAM,4739_ans.txt,4739,ans,1,Scouts,word,1,33,3,False
pam_677599b6b4aa,PAM,4740_ans.txt,4740,ans,1,founder,word,1,33,3,False
pam_127e770f60ca,PAM,4741_ans.txt,4741,ans,1,crowd,word,1,33,3,False
pam_493a31734add,PAM,4742_ans.txt,4742,ans,1,ground,word,1,33,3,False
pam_acd25ea5b40e,PAM,4743_ans.txt,4743,ans,1,about,word,1,33,3,False
pam_d11bb5d99923,PAM,4744_ans.txt,4744,ans,1,council,word,1,33,3,False
pam_b695a9669fa0,PAM,4745_ans.txt,4745,ans,1,Employment,word,1,33,3,False
pam_25a70e0563d3,PAM,4746_ans.txt,4746,ans,1,deployed,word,1,33,3,False
pam_e7c6b3cfab17,PAM,4747_ans.txt,4747,ans,1,toy,word,1,33,3,False
pam_82b663e62e55,PAM,4748_ans.txt,4748,ans,1,voice,word,1,33,3,False
pam_22dc2e014c11,PAM,4749_ans.txt,4749,ans,1,join,word,1,33,3,False
pam_68f09bc1146c,PAM,4750_ans.txt,4750,ans,1,loyal,word,1,33,3,False
pam_ca6ab8db5bc3,PAM,4751_ans.txt,4751,ans,1,noisy,word,1,33,3,False
pam_2026de7e4e70,PAM,4752_ans.txt,4752,ans,1,destroyed,word,1,33,3,False
pam_a8b4afee5b49,PAM,4753_ans.txt,4753,ans,1,oil,word,1,33,3,False
pam_0d2500cdc2c7,PAM,4754_ans.txt,4754,ans,1,coils,word,1,33,3,False
pam_d0986bb021d8,PAM,EngSen.txt,Other,EngSen,1,"That's great, Rose! I'll see you on Friday, October 24. Please put me on your schedule. And if you have questions or concerns about our company, or should anything come up requiring us to reschedule our meeting, please do not hesitate to contact me at five five five zero zero nine nine. I'll do all that I can to accommodate you.",sentence,25,24,1,False
